prolific_pid,drawing_category,response,sketch_id,age,correct,child_id
68363ccce4f7e617492664e2,Cat,Cat,77-007.png,7,TRUE,77
68363ccce4f7e617492664e2,Airplane,Bird,43-005.png,6,FALSE,43
68363ccce4f7e617492664e2,Tree,Airplane,77-012.png,7,FALSE,77
68363ccce4f7e617492664e2,Car,Hat,15-013.png,4,FALSE,15
68363ccce4f7e617492664e2,Airplane,Airplane,81-014.png,8,TRUE,81
68363ccce4f7e617492664e2,Car,Bird,44-011.png,6,FALSE,44
68363ccce4f7e617492664e2,Bird,Bird,117-011.png,9,TRUE,117
68363ccce4f7e617492664e2,Hat,Hat,83-010.png,8,TRUE,83
68363ccce4f7e617492664e2,Chair,Chair,77-010.png,7,TRUE,77
68363ccce4f7e617492664e2,Cup,Cup,37-010.png,5,TRUE,37
68363ccce4f7e617492664e2,Airplane,Cat,35-006.png,5,FALSE,35
68363ccce4f7e617492664e2,House,House,77-016.png,7,TRUE,77
68363ccce4f7e617492664e2,Cup,Cup,117-006.png,9,TRUE,117
68363ccce4f7e617492664e2,House,House,118-011.png,9,TRUE,118
68363ccce4f7e617492664e2,Airplane,Airplane,115-005.png,9,TRUE,115
68363ccce4f7e617492664e2,Bird,Bird,76-013.png,7,TRUE,76
68363ccce4f7e617492664e2,Cup,Cup,83-011.png,8,TRUE,83
68363ccce4f7e617492664e2,Bird,Airplane,44-010.png,6,FALSE,44
68363ccce4f7e617492664e2,House,Hat,37-014.png,5,FALSE,37
68363ccce4f7e617492664e2,Cat,Cat,37-012.png,5,TRUE,37
68363ccce4f7e617492664e2,Cat,Cat,45-006.png,6,TRUE,45
68363ccce4f7e617492664e2,Cat,Bicycle,16-007.png,4,FALSE,16
68363ccce4f7e617492664e2,House,House,45-010.png,6,TRUE,45
68363ccce4f7e617492664e2,Chair,Bicycle,16-008.png,4,FALSE,16
68363ccce4f7e617492664e2,Rabbit,Cat,17-009.png,4,FALSE,17
68363ccce4f7e617492664e2,Chair,Chair,83-014.png,8,TRUE,83
68363ccce4f7e617492664e2,House,Bird,16-014.png,4,FALSE,16
68363ccce4f7e617492664e2,Cat,Cat,117-009.png,9,TRUE,117
68363ccce4f7e617492664e2,Car,Car,77-015.png,7,TRUE,77
68363ccce4f7e617492664e2,Watch,Watch,77-013.png,7,TRUE,77
68363ccce4f7e617492664e2,Watch,Watch,116-007.png,9,TRUE,116
68363ccce4f7e617492664e2,Cup,Bird,16-005.png,4,FALSE,16
68363ccce4f7e617492664e2,Airplane,Rabbit,13-006.png,4,FALSE,13
68363ccce4f7e617492664e2,Rabbit,Chair,37-015.png,5,FALSE,37
68363ccce4f7e617492664e2,Rabbit,Cat,83-016.png,8,FALSE,83
68363ccce4f7e617492664e2,Tree,Tree,45-012.png,6,TRUE,45
68363ccce4f7e617492664e2,Tree,Tree,117-012.png,9,TRUE,117
68363ccce4f7e617492664e2,Rabbit,Cat,46-016.png,6,FALSE,46
68363ccce4f7e617492664e2,Bird,Bird,82-013.png,8,TRUE,82
68363ccce4f7e617492664e2,Car,Cat,83-009.png,8,FALSE,83
68363ccce4f7e617492664e2,Rabbit,Cat,117-005.png,9,FALSE,117
68363ccce4f7e617492664e2,Car,Car,116-011.png,9,TRUE,116
68363ccce4f7e617492664e2,Bicycle,Bicycle,81-011.png,8,TRUE,81
68363ccce4f7e617492664e2,Bicycle,Rabbit,75-011.png,7,FALSE,75
68363ccce4f7e617492664e2,Bicycle,Bicycle,116-005.png,9,TRUE,116
68363ccce4f7e617492664e2,Tree,Tree,83-013.png,8,TRUE,83
68363ccce4f7e617492664e2,Watch,Bicycle,16-009.png,4,FALSE,16
68363ccce4f7e617492664e2,Bicycle,Watch,14-011.png,4,FALSE,14
68363ccce4f7e617492664e2,Cup,Cup,77-005.png,7,TRUE,77
68363ccce4f7e617492664e2,Chair,Chair,117-010.png,9,TRUE,117
68363ccce4f7e617492664e2,Cat,Cat,82-015.png,8,TRUE,82
68363ccce4f7e617492664e2,Airplane,Airplane,75-010.png,7,TRUE,75
68363ccce4f7e617492664e2,Bird,Bird,36-016.png,5,TRUE,36
68363ccce4f7e617492664e2,Hat,Watch,15-016.png,4,FALSE,15
6836501c541a1a00d08566ea,House,House,26-014.png,5,TRUE,26
6836501c541a1a00d08566ea,House,House,75-007.png,7,TRUE,75
6836501c541a1a00d08566ea,Bicycle,Chair,5-015.png,4,FALSE,5
6836501c541a1a00d08566ea,Airplane,Car,63-009.png,7,FALSE,63
6836501c541a1a00d08566ea,Bicycle,Bicycle,57-011.png,6,TRUE,57
6836501c541a1a00d08566ea,Watch,Watch,102-009.png,9,TRUE,102
6836501c541a1a00d08566ea,Rabbit,Bicycle,10-010.png,4,FALSE,10
6836501c541a1a00d08566ea,Tree,Tree,92-015.png,8,TRUE,92
6836501c541a1a00d08566ea,Watch,Rabbit,13-005.png,4,FALSE,13
6836501c541a1a00d08566ea,Bicycle,Bicycle,70-009.png,7,TRUE,70
6836501c541a1a00d08566ea,Cup,Cup,33-014.png,5,TRUE,33
6836501c541a1a00d08566ea,House,House,49-007.png,6,TRUE,49
6836501c541a1a00d08566ea,Bird,Chair,20-005.png,4,FALSE,20
6836501c541a1a00d08566ea,Chair,Chair,23-005.png,5,TRUE,23
6836501c541a1a00d08566ea,Car,Car,100-012.png,8,TRUE,100
6836501c541a1a00d08566ea,Chair,Chair,73-010.png,7,TRUE,73
6836501c541a1a00d08566ea,Airplane,Airplane,42-016.png,6,TRUE,42
6836501c541a1a00d08566ea,Rabbit,Cat,108-009.png,9,FALSE,108
6836501c541a1a00d08566ea,Car,Car,68-010.png,7,TRUE,68
6836501c541a1a00d08566ea,Bicycle,Watch,33-006.png,5,FALSE,33
6836501c541a1a00d08566ea,Car,Car,101-013.png,9,TRUE,101
6836501c541a1a00d08566ea,Airplane,Bird,18-011.png,4,FALSE,18
6836501c541a1a00d08566ea,House,House,84-014.png,8,TRUE,84
6836501c541a1a00d08566ea,House,House,15-005.png,4,TRUE,15
6836501c541a1a00d08566ea,Bicycle,Bicycle,108-016.png,9,TRUE,108
6836501c541a1a00d08566ea,Car,Car,46-009.png,6,TRUE,46
6836501c541a1a00d08566ea,Cat,Cat,37-012.png,5,TRUE,37
6836501c541a1a00d08566ea,Airplane,Airplane,94-011.png,8,TRUE,94
6836501c541a1a00d08566ea,Watch,Hat,30-016.png,5,FALSE,30
6836501c541a1a00d08566ea,Cat,Rabbit,87-006.png,8,FALSE,87
6836501c541a1a00d08566ea,Rabbit,Cat,50-008.png,6,FALSE,50
6836501c541a1a00d08566ea,Cat,Bird,64-006.png,7,FALSE,64
6836501c541a1a00d08566ea,Watch,Watch,68-016.png,7,TRUE,68
6836501c541a1a00d08566ea,Bird,Airplane,76-013.png,7,FALSE,76
6836501c541a1a00d08566ea,Tree,Tree,55-009.png,6,TRUE,55
6836501c541a1a00d08566ea,Cup,House,2-007.png,4,FALSE,2
6836501c541a1a00d08566ea,Hat,Bird,27-015.png,5,FALSE,27
6836501c541a1a00d08566ea,Tree,Tree,21-015.png,5,TRUE,21
6836501c541a1a00d08566ea,Cat,Hat,14-014.png,4,FALSE,14
6836501c541a1a00d08566ea,Car,Hat,14-010.png,4,FALSE,14
6836501c541a1a00d08566ea,Tree,Tree,73-014.png,7,TRUE,73
6836501c541a1a00d08566ea,Watch,Watch,41-014.png,6,TRUE,41
6836501c541a1a00d08566ea,Hat,Hat,59-016.png,6,TRUE,59
6836501c541a1a00d08566ea,Bird,Airplane,41-008.png,6,FALSE,41
6836501c541a1a00d08566ea,Hat,Hat,12-013.png,4,TRUE,12
6836501c541a1a00d08566ea,Hat,Hat,109-011.png,9,TRUE,109
6836501c541a1a00d08566ea,Cup,Cup,76-010.png,7,TRUE,76
6836501c541a1a00d08566ea,Chair,Chair,90-011.png,8,TRUE,90
6836501c541a1a00d08566ea,Bird,Airplane,90-010.png,8,FALSE,90
6836501c541a1a00d08566ea,Tree,Tree,17-010.png,4,TRUE,17
6836501c541a1a00d08566ea,Rabbit,Bird,73-016.png,7,FALSE,73
6836501c541a1a00d08566ea,Bird,Bird,111-007.png,9,TRUE,111
6836501c541a1a00d08566ea,Rabbit,Bird,90-007.png,8,FALSE,90
6836501c541a1a00d08566ea,Rabbit,Bird,35-016.png,5,FALSE,35
6836501c541a1a00d08566ea,Chair,Chair,107-014.png,9,TRUE,107
6836501c541a1a00d08566ea,Airplane,Car,26-006.png,5,FALSE,26
6836501c541a1a00d08566ea,Tree,Tree,119-014.png,9,TRUE,119
6836501c541a1a00d08566ea,Cat,Bird,120-015.png,9,FALSE,120
6836501c541a1a00d08566ea,Airplane,Airplane,111-009.png,9,TRUE,111
6836501c541a1a00d08566ea,Cup,Cup,59-015.png,6,TRUE,59
6836501c541a1a00d08566ea,Cup,Cup,120-006.png,9,TRUE,120
6836501c541a1a00d08566ea,Chair,Chair,7-007.png,4,TRUE,7
6836501c541a1a00d08566ea,Cat,Cat,60-013.png,6,TRUE,60
6836501c541a1a00d08566ea,Cup,Cup,88-012.png,8,TRUE,88
6836501c541a1a00d08566ea,Car,Car,38-005.png,5,TRUE,38
6836501c541a1a00d08566ea,Hat,House,66-016.png,7,FALSE,66
6836501c541a1a00d08566ea,House,House,108-008.png,9,TRUE,108
6836501c541a1a00d08566ea,Bird,Bird,36-016.png,5,TRUE,36
6836501c541a1a00d08566ea,Chair,Chair,43-011.png,6,TRUE,43
6836501c541a1a00d08566ea,Bicycle,Bicycle,98-006.png,8,TRUE,98
6836501c541a1a00d08566ea,Watch,Chair,98-011.png,8,FALSE,98
6836501c541a1a00d08566ea,Hat,Hat,91-013.png,8,TRUE,91
68373cce499c73350b5613b4,Chair,House,33-013.png,5,FALSE,33
68373cce499c73350b5613b4,Watch,Watch,88-005.png,8,TRUE,88
68373cce499c73350b5613b4,Airplane,Airplane,50-005.png,6,TRUE,50
68373cce499c73350b5613b4,Bird,Rabbit,25-008.png,5,FALSE,25
68373cce499c73350b5613b4,Cat,Cat,73-009.png,7,TRUE,73
68373cce499c73350b5613b4,Chair,Chair,119-013.png,9,TRUE,119
68373cce499c73350b5613b4,Airplane,Car,18-011.png,4,FALSE,18
68373cce499c73350b5613b4,Rabbit,Cat,54-016.png,6,FALSE,54
68373cce499c73350b5613b4,Bicycle,Tree,1-013.png,4,FALSE,1
68373cce499c73350b5613b4,Cup,Cup,68-006.png,7,TRUE,68
68373cce499c73350b5613b4,House,Hat,51-005.png,6,FALSE,51
68373cce499c73350b5613b4,Cup,House,7-012.png,4,FALSE,7
68373cce499c73350b5613b4,Watch,Cup,40-015.png,5,FALSE,40
68373cce499c73350b5613b4,Hat,Cup,24-016.png,5,FALSE,24
68373cce499c73350b5613b4,Car,Car,114-012.png,9,TRUE,114
68373cce499c73350b5613b4,Hat,Hat,43-006.png,6,TRUE,43
68373cce499c73350b5613b4,House,House,82-012.png,8,TRUE,82
68373cce499c73350b5613b4,Tree,Tree,36-006.png,5,TRUE,36
68373cce499c73350b5613b4,Tree,Tree,71-014.png,7,TRUE,71
68373cce499c73350b5613b4,House,Airplane,20-010.png,4,FALSE,20
68373cce499c73350b5613b4,Bird,Bird,108-011.png,9,TRUE,108
68373cce499c73350b5613b4,Watch,Tree,4-016.png,4,FALSE,4
68373cce499c73350b5613b4,Hat,Hat,90-009.png,8,TRUE,90
68373cce499c73350b5613b4,Chair,Chair,98-008.png,8,TRUE,98
68373cce499c73350b5613b4,Airplane,Airplane,96-009.png,8,TRUE,96
68373cce499c73350b5613b4,Bicycle,Rabbit,37-009.png,5,FALSE,37
68373cce499c73350b5613b4,Hat,Rabbit,11-005.png,4,FALSE,11
68373cce499c73350b5613b4,Cup,Cup,27-014.png,5,TRUE,27
68373cce499c73350b5613b4,Bird,Bird,60-014.png,6,TRUE,60
68373cce499c73350b5613b4,Car,Car,32-011.png,5,TRUE,32
68373cce499c73350b5613b4,Cat,Bird,120-015.png,9,FALSE,120
68373cce499c73350b5613b4,Rabbit,Bicycle,22-016.png,5,FALSE,22
68373cce499c73350b5613b4,Chair,Bicycle,14-009.png,4,FALSE,14
68373cce499c73350b5613b4,Car,Car,85-005.png,8,TRUE,85
68373cce499c73350b5613b4,House,House,102-006.png,9,TRUE,102
68373cce499c73350b5613b4,Rabbit,House,111-011.png,9,FALSE,111
68373cce499c73350b5613b4,Bicycle,Bicycle,94-012.png,8,TRUE,94
68373cce499c73350b5613b4,Cat,Tree,11-008.png,4,FALSE,11
68373cce499c73350b5613b4,Cat,House,51-016.png,6,FALSE,51
68373cce499c73350b5613b4,Tree,Bicycle,10-011.png,4,FALSE,10
68373cce499c73350b5613b4,Chair,Bird,62-013.png,7,FALSE,62
68373cce499c73350b5613b4,Hat,Hat,111-013.png,9,TRUE,111
68373cce499c73350b5613b4,Car,Cat,52-006.png,6,FALSE,52
68373cce499c73350b5613b4,Bird,Bird,86-014.png,8,TRUE,86
68373cce499c73350b5613b4,Bicycle,Tree,64-015.png,7,FALSE,64
68373cce499c73350b5613b4,Chair,House,48-007.png,6,FALSE,48
68373cce499c73350b5613b4,Rabbit,Rabbit,7-011.png,4,TRUE,7
68373cce499c73350b5613b4,Hat,Cat,71-006.png,7,FALSE,71
68373cce499c73350b5613b4,Watch,Bird,101-015.png,9,FALSE,101
68373cce499c73350b5613b4,Airplane,Airplane,117-015.png,9,TRUE,117
68373cce499c73350b5613b4,Cup,Cup,98-015.png,8,TRUE,98
68373cce499c73350b5613b4,Watch,Airplane,49-015.png,6,FALSE,49
68373cce499c73350b5613b4,Cup,Cup,105-011.png,9,TRUE,105
68373cce499c73350b5613b4,Bicycle,Bicycle,120-010.png,9,TRUE,120
68373cce499c73350b5613b4,Tree,Tree,115-016.png,9,TRUE,115
68373cce499c73350b5613b4,Watch,Watch,61-011.png,7,TRUE,61
68373cce499c73350b5613b4,Cat,Cat,22-005.png,5,TRUE,22
68373cce499c73350b5613b4,Rabbit,Rabbit,69-010.png,7,TRUE,69
68373cce499c73350b5613b4,House,House,73-013.png,7,TRUE,73
68373cce499c73350b5613b4,Car,Car,77-015.png,7,TRUE,77
68373cce499c73350b5613b4,House,House,35-011.png,5,TRUE,35
68373cce499c73350b5613b4,Airplane,Airplane,78-008.png,7,TRUE,78
68373cce499c73350b5613b4,Cup,Cup,48-015.png,6,TRUE,48
68373cce499c73350b5613b4,Rabbit,Bicycle,82-009.png,8,FALSE,82
68373cce499c73350b5613b4,Bird,Bird,66-013.png,7,TRUE,66
68373cce499c73350b5613b4,Bicycle,Airplane,45-015.png,6,FALSE,45
68373cce499c73350b5613b4,Tree,Tree,42-011.png,6,TRUE,42
68373cce499c73350b5613b4,Car,Hat,18-009.png,4,FALSE,18
68373cce499c73350b5613b4,Cat,Cat,94-009.png,8,TRUE,94
68373cce499c73350b5613b4,Bird,Cat,4-005.png,4,FALSE,4
68373cce499c73350b5613b4,Airplane,Cup,22-012.png,5,FALSE,22
68373cce499c73350b5613b4,Tree,Tree,98-010.png,8,TRUE,98
6837453fc6c44bcd2835e557,Hat,Cup,77-008.png,7,FALSE,77
6837453fc6c44bcd2835e557,Cup,Cup,116-008.png,9,TRUE,116
6837453fc6c44bcd2835e557,Rabbit,Cat,45-011.png,6,FALSE,45
6837453fc6c44bcd2835e557,Watch,Tree,76-007.png,7,FALSE,76
6837453fc6c44bcd2835e557,Airplane,Airplane,75-010.png,7,TRUE,75
6837453fc6c44bcd2835e557,Rabbit,Cat,77-009.png,7,FALSE,77
6837453fc6c44bcd2835e557,House,Cup,16-014.png,4,FALSE,16
6837453fc6c44bcd2835e557,Cup,Cup,82-016.png,8,TRUE,82
6837453fc6c44bcd2835e557,Cat,Cat,116-012.png,9,TRUE,116
6837453fc6c44bcd2835e557,Watch,Watch,44-006.png,6,TRUE,44
6837453fc6c44bcd2835e557,Rabbit,Cat,37-015.png,5,FALSE,37
6837453fc6c44bcd2835e557,Watch,Watch,37-005.png,5,TRUE,37
6837453fc6c44bcd2835e557,Bicycle,Bicycle,115-008.png,9,TRUE,115
6837453fc6c44bcd2835e557,Bird,Watch,14-013.png,4,FALSE,14
6837453fc6c44bcd2835e557,Chair,Bicycle,36-013.png,5,FALSE,36
6837453fc6c44bcd2835e557,Tree,Tree,117-012.png,9,TRUE,117
6837453fc6c44bcd2835e557,Bicycle,Watch,14-011.png,4,FALSE,14
6837453fc6c44bcd2835e557,Bird,Tree,116-010.png,9,FALSE,116
6837453fc6c44bcd2835e557,Rabbit,Rabbit,83-016.png,8,TRUE,83
6837453fc6c44bcd2835e557,Airplane,Airplane,42-016.png,6,TRUE,42
6837453fc6c44bcd2835e557,Bird,Airplane,76-013.png,7,FALSE,76
6837453fc6c44bcd2835e557,House,House,77-016.png,7,TRUE,77
6837453fc6c44bcd2835e557,Chair,Chair,83-014.png,8,TRUE,83
6837453fc6c44bcd2835e557,Airplane,Cup,13-006.png,4,FALSE,13
6837453fc6c44bcd2835e557,Car,Cup,15-013.png,4,FALSE,15
6837453fc6c44bcd2835e557,Tree,Tree,37-016.png,5,TRUE,37
6837453fc6c44bcd2835e557,Chair,Chair,116-013.png,9,TRUE,116
6837453fc6c44bcd2835e557,Cup,Cup,44-012.png,6,TRUE,44
6837453fc6c44bcd2835e557,Airplane,Airplane,115-005.png,9,TRUE,115
6837453fc6c44bcd2835e557,Cat,Cat,45-006.png,6,TRUE,45
6837453fc6c44bcd2835e557,Bird,Airplane,36-016.png,5,FALSE,36
6837453fc6c44bcd2835e557,Bicycle,Airplane,35-008.png,5,FALSE,35
6837453fc6c44bcd2835e557,Rabbit,Bicycle,16-016.png,4,FALSE,16
6837453fc6c44bcd2835e557,Car,Car,116-011.png,9,TRUE,116
6837453fc6c44bcd2835e557,Tree,Tree,45-012.png,6,TRUE,45
6837453fc6c44bcd2835e557,Cup,Cup,15-015.png,4,TRUE,15
6837453fc6c44bcd2835e557,Hat,House,83-010.png,8,FALSE,83
6837453fc6c44bcd2835e557,Tree,Tree,83-013.png,8,TRUE,83
6837453fc6c44bcd2835e557,Cup,Cup,76-010.png,7,TRUE,76
6837453fc6c44bcd2835e557,Cat,Cup,15-014.png,4,FALSE,15
6837453fc6c44bcd2835e557,Bird,Airplane,44-010.png,6,FALSE,44
6837453fc6c44bcd2835e557,Watch,Tree,116-007.png,9,FALSE,116
6837453fc6c44bcd2835e557,Cat,Cat,76-015.png,7,TRUE,76
6837453fc6c44bcd2835e557,Chair,Airplane,44-013.png,6,FALSE,44
6837453fc6c44bcd2835e557,Hat,Hat,117-013.png,9,TRUE,117
6837453fc6c44bcd2835e557,Car,Car,83-009.png,8,TRUE,83
6837453fc6c44bcd2835e557,House,House,117-014.png,9,TRUE,117
6837453fc6c44bcd2835e557,Bicycle,Bicycle,81-011.png,8,TRUE,81
6837453fc6c44bcd2835e557,Car,Car,36-011.png,5,TRUE,36
6837453fc6c44bcd2835e557,Cat,Cat,36-012.png,5,TRUE,36
6837453fc6c44bcd2835e557,Chair,Cup,15-009.png,4,FALSE,15
6837453fc6c44bcd2835e557,Cat,Cat,82-015.png,8,TRUE,82
6837453fc6c44bcd2835e557,Car,Car,44-011.png,6,TRUE,44
6837453fc6c44bcd2835e557,House,House,37-014.png,5,TRUE,37
6837453fc6c44bcd2835e557,Watch,Watch,82-008.png,8,TRUE,82
6837453fc6c44bcd2835e557,House,House,45-010.png,6,TRUE,45
6837453fc6c44bcd2835e557,Tree,Tree,77-012.png,7,TRUE,77
6837453fc6c44bcd2835e557,Airplane,Tree,33-005.png,5,FALSE,33
6837453fc6c44bcd2835e557,Tree,Cup,16-015.png,4,FALSE,16
6837453fc6c44bcd2835e557,Hat,Cup,36-009.png,5,FALSE,36
6837453fc6c44bcd2835e557,Watch,Cup,16-009.png,4,FALSE,16
6837453fc6c44bcd2835e557,Rabbit,Cat,117-005.png,9,FALSE,117
6837453fc6c44bcd2835e557,Cup,Cup,36-008.png,5,TRUE,36
6837453fc6c44bcd2835e557,Chair,Cup,77-010.png,7,FALSE,77
6837453fc6c44bcd2835e557,Bird,Cat,82-013.png,8,FALSE,82
6837453fc6c44bcd2835e557,Car,Car,76-014.png,7,TRUE,76
6837453fc6c44bcd2835e557,Bicycle,Airplane,75-011.png,7,FALSE,75
6837453fc6c44bcd2835e557,Hat,Watch,15-016.png,4,FALSE,15
6837453fc6c44bcd2835e557,House,House,83-012.png,8,TRUE,83
6837453fc6c44bcd2835e557,Airplane,Airplane,81-014.png,8,TRUE,81
6837453fc6c44bcd2835e557,Hat,Cup,45-009.png,6,FALSE,45
6837453fc6c44bcd2835e557,Bicycle,Car,43-007.png,6,FALSE,43
68375a3d803d62070988567d,Car,Car,37-007.png,5,TRUE,37
68375a3d803d62070988567d,Rabbit,Rabbit,70-006.png,7,TRUE,70
68375a3d803d62070988567d,Cup,Watch,14-015.png,4,FALSE,14
68375a3d803d62070988567d,Airplane,Watch,12-008.png,4,FALSE,12
68375a3d803d62070988567d,Tree,Tree,5-008.png,4,TRUE,5
68375a3d803d62070988567d,House,House,52-010.png,6,TRUE,52
68375a3d803d62070988567d,Cup,Cup,108-005.png,9,TRUE,108
68375a3d803d62070988567d,Rabbit,Rabbit,106-014.png,9,TRUE,106
68375a3d803d62070988567d,Bicycle,Tree,3-006.png,4,FALSE,3
68375a3d803d62070988567d,Car,Car,110-010.png,9,TRUE,110
68375a3d803d62070988567d,Watch,Watch,44-006.png,6,TRUE,44
68375a3d803d62070988567d,Rabbit,Cat,28-013.png,5,FALSE,28
68375a3d803d62070988567d,Bicycle,Car,71-013.png,7,FALSE,71
68375a3d803d62070988567d,Chair,Chair,20-013.png,4,TRUE,20
68375a3d803d62070988567d,Airplane,Airplane,63-009.png,7,TRUE,63
68375a3d803d62070988567d,Car,Airplane,66-009.png,7,FALSE,66
68375a3d803d62070988567d,Tree,Tree,26-016.png,5,TRUE,26
68375a3d803d62070988567d,Hat,Watch,13-008.png,4,FALSE,13
68375a3d803d62070988567d,Cat,Cat,111-016.png,9,TRUE,111
68375a3d803d62070988567d,Bird,Rabbit,93-011.png,8,FALSE,93
68375a3d803d62070988567d,Hat,Bird,79-015.png,7,FALSE,79
68375a3d803d62070988567d,House,House,72-012.png,7,TRUE,72
68375a3d803d62070988567d,Bicycle,Bicycle,60-015.png,6,TRUE,60
68375a3d803d62070988567d,Tree,Tree,92-015.png,8,TRUE,92
68375a3d803d62070988567d,Hat,Airplane,29-015.png,5,FALSE,29
68375a3d803d62070988567d,Bicycle,Airplane,34-013.png,5,FALSE,34
68375a3d803d62070988567d,Bird,Bird,119-005.png,9,TRUE,119
68375a3d803d62070988567d,Chair,Chair,71-011.png,7,TRUE,71
68375a3d803d62070988567d,Tree,Tree,106-012.png,9,TRUE,106
68375a3d803d62070988567d,Cat,Cat,79-009.png,7,TRUE,79
68375a3d803d62070988567d,Bird,Bird,76-013.png,7,TRUE,76
68375a3d803d62070988567d,Watch,Hat,10-012.png,4,FALSE,10
68375a3d803d62070988567d,Car,Watch,55-011.png,6,FALSE,55
68375a3d803d62070988567d,Rabbit,Hat,57-016.png,6,FALSE,57
68375a3d803d62070988567d,Bird,Bird,49-008.png,6,TRUE,49
68375a3d803d62070988567d,Cup,Cup,25-012.png,5,TRUE,25
68375a3d803d62070988567d,Watch,Watch,61-011.png,7,TRUE,61
68375a3d803d62070988567d,Cup,Cup,57-010.png,6,TRUE,57
68375a3d803d62070988567d,Cup,Cup,91-015.png,8,TRUE,91
68375a3d803d62070988567d,Bicycle,Bicycle,104-016.png,9,TRUE,104
68375a3d803d62070988567d,Car,Car,94-014.png,8,TRUE,94
68375a3d803d62070988567d,Cat,Cat,37-012.png,5,TRUE,37
68375a3d803d62070988567d,Rabbit,Cat,82-009.png,8,FALSE,82
68375a3d803d62070988567d,Rabbit,Hat,1-010.png,4,FALSE,1
68375a3d803d62070988567d,Hat,Cup,47-015.png,6,FALSE,47
68375a3d803d62070988567d,House,House,82-012.png,8,TRUE,82
68375a3d803d62070988567d,Chair,Chair,97-009.png,8,TRUE,97
68375a3d803d62070988567d,Airplane,Bicycle,26-006.png,5,FALSE,26
68375a3d803d62070988567d,Cup,Cup,75-012.png,7,TRUE,75
68375a3d803d62070988567d,Chair,Chair,30-010.png,5,TRUE,30
68375a3d803d62070988567d,Watch,Hat,103-012.png,9,FALSE,103
68375a3d803d62070988567d,Cat,Cat,83-006.png,8,TRUE,83
68375a3d803d62070988567d,Bird,Chair,16-012.png,4,FALSE,16
68375a3d803d62070988567d,House,House,120-011.png,9,TRUE,120
68375a3d803d62070988567d,Car,Car,17-012.png,4,TRUE,17
68375a3d803d62070988567d,Hat,Cup,97-005.png,8,FALSE,97
68375a3d803d62070988567d,Airplane,Car,98-016.png,8,FALSE,98
68375a3d803d62070988567d,Watch,Cup,23-007.png,5,FALSE,23
68375a3d803d62070988567d,Airplane,Airplane,52-015.png,6,TRUE,52
68375a3d803d62070988567d,Chair,Chair,113-012.png,9,TRUE,113
68375a3d803d62070988567d,Bird,Chair,23-010.png,5,FALSE,23
68375a3d803d62070988567d,Airplane,Airplane,102-016.png,9,TRUE,102
68375a3d803d62070988567d,Bicycle,Bicycle,94-012.png,8,TRUE,94
68375a3d803d62070988567d,House,House,32-006.png,5,TRUE,32
68375a3d803d62070988567d,Watch,Watch,83-005.png,8,TRUE,83
68375a3d803d62070988567d,Tree,Tree,49-014.png,6,TRUE,49
68375a3d803d62070988567d,Cat,Car,52-014.png,6,FALSE,52
68375a3d803d62070988567d,House,Cup,16-014.png,4,FALSE,16
68375a3d803d62070988567d,Tree,Tree,69-011.png,7,TRUE,69
68375a3d803d62070988567d,Cat,Cat,17-013.png,4,TRUE,17
68375a3d803d62070988567d,Hat,Hat,110-015.png,9,TRUE,110
68375a3d803d62070988567d,Chair,Chair,55-013.png,6,TRUE,55
68385505a7b123b1677039fb,Hat,Hat,113-008.png,9,TRUE,113
68385505a7b123b1677039fb,Chair,Chair,112-008.png,9,TRUE,112
68385505a7b123b1677039fb,Cup,Cup,112-009.png,9,TRUE,112
68385505a7b123b1677039fb,Rabbit,Bicycle,32-005.png,5,FALSE,32
68385505a7b123b1677039fb,House,House,99-010.png,8,TRUE,99
68385505a7b123b1677039fb,Chair,Chair,54-007.png,6,TRUE,54
68385505a7b123b1677039fb,Hat,Bird,11-005.png,4,FALSE,11
68385505a7b123b1677039fb,House,House,32-006.png,5,TRUE,32
68385505a7b123b1677039fb,Watch,Airplane,12-006.png,4,FALSE,12
68385505a7b123b1677039fb,Tree,Tree,73-014.png,7,TRUE,73
68385505a7b123b1677039fb,Car,Car,53-006.png,6,TRUE,53
68385505a7b123b1677039fb,Tree,Tree,41-013.png,6,TRUE,41
68385505a7b123b1677039fb,Rabbit,Rabbit,73-016.png,7,TRUE,73
68385505a7b123b1677039fb,Cup,Watch,11-014.png,4,FALSE,11
68385505a7b123b1677039fb,Bicycle,Bicycle,109-016.png,9,TRUE,109
68385505a7b123b1677039fb,Car,Car,97-014.png,8,TRUE,97
68385505a7b123b1677039fb,Hat,Chair,31-012.png,5,FALSE,31
68385505a7b123b1677039fb,House,House,72-012.png,7,TRUE,72
68385505a7b123b1677039fb,Airplane,Airplane,107-012.png,9,TRUE,107
68385505a7b123b1677039fb,Bird,Rabbit,52-007.png,6,FALSE,52
68385505a7b123b1677039fb,Cat,Cat,30-009.png,5,TRUE,30
68385505a7b123b1677039fb,House,Rabbit,11-015.png,4,FALSE,11
68385505a7b123b1677039fb,Rabbit,Rabbit,113-009.png,9,TRUE,113
68385505a7b123b1677039fb,Car,Bird,29-007.png,5,FALSE,29
68385505a7b123b1677039fb,Hat,Chair,72-011.png,7,FALSE,72
68385505a7b123b1677039fb,Airplane,Airplane,68-008.png,7,TRUE,68
68385505a7b123b1677039fb,Cat,Cat,71-016.png,7,TRUE,71
68385505a7b123b1677039fb,House,House,55-016.png,6,TRUE,55
